User_ID,User_Age,User_Gender,User_State,Artisan_State,Request_Date_Time,Artisan_ID,Skill_Type,Artisan_Age,Scheduling_Preference,Premium_Service,Payment_Method,Availability,Popularity,User_Rating,Artisan_Rating,Successful,Artisan_Name,User_Local_Government_Area,Artisan_Local_Government_Area,,Artisan_Gender
U8143,59,Female,Ebonyi,Ebonyi,2023-05-29 4:36:12,Fat-8144,Mechanic,19,On-Demand,No,Cash,Available,Medium,1.687654372,1.41532061,Yes,Fatima Yusuf,Afikpo,Afikpo,,Female
U8144,44,Male,Osun,Osun,2023-05-29 5:02:25,Olu-8145,Electrician,50,On-Demand,Yes,Card,Available,High,3.685592561,2.625949442,Yes,Oluwakemi Ojo,Irewole,Irewole,,Female
U8145,32,Female,Taraba,Taraba,2023-05-29 5:28:37,Olu-8146,Plumber,47,On-Demand,Yes,Cash,Available,High,4.791497622,4.051791265,Yes,Oluwatobi Ajayi,Karin-Lamido,Karin-Lamido,,Male
U8146,68,Female,Ogun,Ogun,2023-05-29 5:54:50,Olu-8147,Event Planner,49,Advance,No,Online Payment,Available,High,3.217084204,2.875181776,Yes,Olumide Ogunlana,Ipokia,Ipokia,,Male
U8147,25,Female,Edo,Edo,2023-05-29 6:21:03,Ais-8148,Electrician,47,Advance,Yes,Online Payment,Available,High,4.707264328,4.090080345,No,Aisha Muhammad,Igueben,Igueben,,Female
U8148,68,Female,Ebonyi,Ebonyi,2023-05-29 6:47:15,Yus-8149,Caterer,50,Advance,Yes,Online Payment,Available,Medium,2.788235783,1.060978912,Yes,Yusuf Sani,Ivo,Ivo,,Male
U8149,32,Female,Edo,Edo,2023-05-29 7:13:28,Chi-8150,Electrician,69,Advance,Yes,Cash,Available,Medium,2.81602876,3.338105501,Yes,Chidinma Okafor,Uhunmwonde,Uhunmwonde,,Female
U8150,69,Female,Sokoto,Sokoto,2023-05-29 7:39:40,Chi-8151,Barber,25,On-Demand,Yes,Cash,Available,High,4.545552033,3.337522643,Yes,Chidinma Ibe,Wamako,Wamako,,Female
U8151,34,Female,Gombe,Gombe,2023-05-29 8:05:53,Olu-8152,Caterer,18,Advance,Yes,Online Payment,Available,High,1.448175476,2.655140998,No,Oluwaseun Ajayi,Billiri,Billiri,,Male
U8152,31,Male,Imo,Imo,2023-05-29 8:32:05,Fat-8153,Makeup Artist,60,Advance,No,Cash,Available,Medium,2.848863597,2.483904687,Yes,Fatima Ibrahim,Oru West,Oru West,,Female
U8153,65,Female,Adamawa,Adamawa,2023-05-29 8:58:18,Olu-8154,Hairdresser,35,On-Demand,Yes,Online Payment,Available,Medium,4.109423493,1.68476785,No,Oluwatoyin Ogunleye,Yola South,Yola South,,Female
U8154,52,Male,Lagos,Lagos,2023-05-29 9:24:30,Olu-8155,Painter,62,Advance,No,Card,Available,High,4.786939057,2.156791424,Yes,Oluwatoyin Ojo,Alimosho,Alimosho,,Female
U8155,55,Female,Gombe,Gombe,2023-05-29 9:50:43,Uma-8156,Electrician,55,On-Demand,No,Cash,Available,Medium,4.559843937,2.028958441,No,Umar Ali,Gombe,Gombe,,Male
U8156,60,Male,Ebonyi,Ebonyi,2023-05-29 10:16:56,Olu-8157,Event Planner,68,On-Demand,Yes,Card,Available,Low,4.977422074,1.702029687,Yes,Oluwaseun Adeyemi,Ebonyi,Ebonyi,,Male
U8157,66,Male,Zamfara,Zamfara,2023-05-29 10:43:08,Sad-8158,Event Planner,30,On-Demand,No,Online Payment,Available,High,1.461349422,4.398800382,No,Sadiya Yusuf,Zurmi,Zurmi,,Male
U8158,43,Male,Bauchi,Bauchi,2023-05-29 11:09:21,Uma-8159,Hairdresser,40,On-Demand,Yes,Online Payment,Available,Medium,4.668197455,2.888308327,No,Umar Muhammad,Misau,Misau,,Male
U8159,34,Male,Ondo,Ondo,2023-05-29 11:35:33,Ais-8160,Makeup Artist,24,On-Demand,Yes,Card,Available,High,2.622345472,4.374588578,No,Aisha Abubakar,Irele,Irele,,Female
U8160,70,Male,Bauchi,Bauchi,2023-05-29 12:01:46,Yus-8161,Graphic Designer,45,Advance,No,Cash,Available,High,3.872940155,4.950361828,Yes,Yusuf Abubakar,Zaki,Zaki,,Male
U8161,34,Female,Kano,Kano,2023-05-29 12:27:58,Nne-8162,Barber,47,Advance,No,Cash,Available,Medium,1.650095263,1.406573374,No,Nneka Okafor,Garko,Garko,,Female
U8162,66,Female,Yobe,Yobe,2023-05-29 12:54:11,Bab-8163,Mechanic,70,Advance,No,Card,Available,Low,1.891416789,4.504128105,Yes,Babatunde Ogunlana,Geidam,Geidam,,Male
U8163,63,Male,Jigawa,Jigawa,2023-05-29 13:20:24,Yus-8164,Electrician,45,Advance,No,Cash,Available,Medium,4.081739224,4.374332581,No,Yusuf Sani,Biriniwa,Biriniwa,,Male
U8164,69,Male,Gombe,Gombe,2023-05-29 13:46:36,Sad-8165,Hairdresser,66,Advance,Yes,Online Payment,Available,Low,4.658506034,4.434189184,Yes,Sadiya Yusuf,Yamaltu/Delta.,Yamaltu/Delta.,,Male
U8165,49,Male,Niger,Niger,2023-05-29 14:12:49,Sad-8166,Dressmaker,30,Advance,Yes,Cash,Available,Low,2.229020154,1.853341641,Yes,Sadiya Abubakar,Agaie,Agaie,,Male
U8166,48,Female,Delta,Delta,2023-05-29 14:39:01,Yus-8167,Carpenter,64,Advance,No,Online Payment,Available,High,2.594036882,1.325471383,No,Yusuf Yusuf,Ukwani,Ukwani,,Male
U8167,70,Female,Taraba,Taraba,2023-05-29 15:05:14,Uch-8168,Plumber,51,Advance,No,Cash,Available,Medium,4.479004815,4.76572868,Yes,Uchechi Okafor,Ibi,Ibi,,Female
U8168,22,Male,Taraba,Taraba,2023-05-29 15:31:26,Nne-8169,Furniture Maker,68,Advance,No,Online Payment,Available,Medium,4.0164505,1.934332794,Yes,Nneka Onyeka,Ibi,Ibi,,Female
U8169,21,Female,Yobe,Yobe,2023-05-29 15:57:39,Uma-8170,Barber,38,Advance,Yes,Cash,Available,Medium,4.140174698,3.683093891,Yes,Umar Muhammad,Bursari,Bursari,,Male
U8170,50,Male,Benue,Benue,2023-05-29 16:23:51,Yus-8171,Carpenter,20,On-Demand,Yes,Online Payment,Available,Medium,3.358740846,1.850871339,No,Yusuf Yusuf,Oturkpo,Oturkpo,,Male
U8171,40,Male,Yobe,Yobe,2023-05-29 16:50:04,Fat-8172,Interior Decorator,50,Advance,No,Cash,Available,Low,4.839952373,1.947729641,No,Fatima Umar,Gujba,Gujba,,Female
U8172,46,Male,Ondo,Ondo,2023-05-29 17:16:17,Uma-8173,Dressmaker,49,Advance,No,Card,Available,Medium,1.07058328,2.040856596,No,Umar Ali,Idanre,Idanre,,Male
U8173,66,Male,Taraba,Taraba,2023-05-29 17:42:29,Olu-8174,Makeup Artist,46,Advance,Yes,Online Payment,Available,Low,3.482909123,3.889327879,Yes,Oluwaseun Ogunlana,Karin-Lamido,Karin-Lamido,,Male
U8174,29,Female,Anambra,Anambra,2023-05-29 18:08:42,Chi-8175,Carpenter,61,Advance,Yes,Online Payment,Available,High,4.380585844,4.671462245,Yes,Chidinma Okoye,Orumba North,Orumba North,,Female
U8175,21,Female,Bayelsa,Bayelsa,2023-05-29 18:34:54,Chi-8176,Caterer,20,Advance,No,Cash,Available,Low,1.806954669,4.524206467,No,Chinonso Eze,Southern Jaw,Southern Jaw,,Male
U8176,56,Male,Oyo,Oyo,2023-05-29 19:01:07,Chi-8177,Plumber,61,Advance,Yes,Card,Available,Low,3.775333066,3.628333842,No,Chinonso Okeke,Atiba,Atiba,,Male
U8177,48,Male,Yobe,Yobe,2023-05-29 19:27:19,Fat-8178,Painter,50,Advance,No,Card,Available,High,4.656168908,4.253033276,No,Fatima Ali,Tarmua,Tarmua,,Female
U8178,35,Female,Katsina,Katsina,2023-05-29 19:53:32,Bab-8179,Mechanic,44,On-Demand,Yes,Online Payment,Available,High,4.259803948,2.805790856,Yes,Babatunde Olawale,Jibia,Jibia,,Male
U8179,18,Female,Cross River,Cross River,2023-05-29 20:19:44,Sad-8180,Caterer,23,Advance,No,Cash,Available,Low,2.354560914,1.46707826,No,Sadiya Abubakar,Calabar Municipality,Calabar Municipality,,Male
U8180,20,Male,Oyo,Oyo,2023-05-29 20:45:57,Sad-8181,Carpenter,39,On-Demand,No,Card,Available,High,1.370647672,2.970790867,No,Sadiya Umar,Atisbo,Atisbo,,Male
U8181,58,Female,Cross River,Cross River,2023-05-29 21:12:10,Ali-8182,Makeup Artist,21,Advance,No,Cash,Available,High,4.860892874,2.88010096,Yes,Aliyu Sani,Yala,Yala,,Male
U8182,48,Female,Ogun,Ogun,2023-05-29 21:38:22,Ais-8183,Welder,61,On-Demand,Yes,Card,Available,High,3.319719751,4.109093345,No,Aisha Muhammad,Obafemi-Owode,Obafemi-Owode,,Female
U8183,63,Male,Anambra,Anambra,2023-05-29 22:04:35,Chi-8184,Hairdresser,50,Advance,Yes,Cash,Available,High,2.627947959,4.90255096,Yes,Chidinma Onyeka,Anaocha,Anaocha,,Female
U8184,56,Male,Imo,Imo,2023-05-29 22:30:47,Chu-8185,Makeup Artist,31,On-Demand,No,Cash,Available,Medium,4.933694427,3.333183956,Yes,Chukwudi Ibe,Orsu,Orsu,,Male
U8185,63,Male,Ebonyi,Ebonyi,2023-05-29 22:57:00,Olu-8186,Graphic Designer,43,On-Demand,No,Cash,Available,High,2.945951867,3.694005645,Yes,Oluwatobi Ojo,Edda,Edda,,Male
U8186,20,Female,Ekiti,Ekiti,2023-05-29 23:23:12,Bab-8187,Painter,48,On-Demand,No,Card,Available,Medium,1.728908275,1.931939943,No,Babatunde Adegbola,Moba,Moba,,Male
U8187,43,Female,Lagos,Lagos,2023-05-29 23:49:25,Ade-8188,Makeup Artist,51,On-Demand,No,Online Payment,Available,Low,1.753962664,1.869887458,No,Adetokunbo Ogunlana,Ajeromi-Ifelodun,Ajeromi-Ifelodun,,Male
U8188,64,Female,Delta,Delta,2023-05-30 0:15:37,Uma-8189,Mechanic,21,On-Demand,Yes,Card,Available,Medium,4.256368821,2.105640444,Yes,Umar Muhammad,Ethiope East,Ethiope East,,Male
U8189,56,Female,Enugu,Enugu,2023-05-30 0:41:50,Ais-8190,Electrician,25,On-Demand,No,Cash,Available,High,1.64472374,3.984351081,Yes,Aisha Hassan,Oji-River,Oji-River,,Female
U8190,44,Male,Cross River,Cross River,2023-05-30 1:08:03,Chi-8191,Caterer,29,Advance,No,Online Payment,Available,Low,4.929540212,4.192939346,No,Chizoba Ibe,Boki,Boki,,Female
U8191,38,Female,Benue,Benue,2023-05-30 1:34:15,Chi-8192,Mechanic,32,Advance,Yes,Cash,Available,High,3.111039169,3.917249435,Yes,Chidinma Okeke,Okpokwu,Okpokwu,,Female
U8192,66,Female,Abia,Abia,2023-05-30 2:00:28,Abu-8193,Tailor,63,Advance,No,Card,Available,High,3.159273315,3.892771384,Yes,Abubakar Umar,Isuikwato,Isuikwato,,Male
U8193,60,Male,Kano,Kano,2023-05-30 2:26:40,Olu-8194,Gardener,40,Advance,No,Online Payment,Available,High,4.60001679,3.009696329,Yes,Oluwaseun Ojo,Mallam,Mallam,,Male
U8194,43,Male,Kaduna,Kaduna,2023-05-30 2:52:53,Fat-8195,Interior Decorator,66,On-Demand,No,Cash,Available,High,1.439562352,3.058235723,No,Fatima Muhammad,Kaura,Kaura,,Female
U8195,30,Female,Lagos,Lagos,2023-05-30 3:19:05,Ali-8196,Tiler,23,Advance,Yes,Online Payment,Available,Medium,1.019449846,3.595832321,Yes,Aliyu Abubakar,Kosofe,Kosofe,,Male
U8196,41,Female,Edo,Edo,2023-05-30 3:45:18,Olu-8197,Mechanic,48,Advance,Yes,Online Payment,Available,Medium,3.645951432,3.256766567,Yes,Oluwatobi Ajayi,Oredo,Oredo,,Male
U8197,67,Female,Nasarawa,Nasarawa,2023-05-30 4:11:31,Fat-8198,Tiler,36,On-Demand,No,Online Payment,Available,High,3.627579047,3.898960539,No,Fatima Ibrahim,Kokona,Kokona,,Female
U8198,20,Female,Borno,Borno,2023-05-30 4:37:43,Yus-8199,Painter,44,On-Demand,No,Cash,Available,Medium,2.70601131,3.01246423,No,Yusuf Umar,Gwoza,Gwoza,,Male
U8199,66,Male,Ekiti,Ekiti,2023-05-30 5:03:56,Ade-8200,Gardener,55,Advance,No,Card,Available,Medium,2.587590055,2.528466348,No,Adetokunbo Ojo,Ikole,Ikole,,Male
U8200,51,Female,Kaduna,Kaduna,2023-05-30 5:30:08,Chi-8201,Gardener,59,On-Demand,Yes,Cash,Available,High,4.637596122,1.37647191,No,Chidinma Okafor,Zaria,Zaria,,Female
U8201,60,Female,Borno,Borno,2023-05-30 5:56:21,Olu-8202,Event Planner,59,On-Demand,No,Cash,Available,Medium,3.458822568,4.910271024,Yes,Olufemi Adebiyi,Hawul,Hawul,,Male
U8202,21,Male,Benue,Benue,2023-05-30 6:22:33,Ife-8203,Gardener,62,On-Demand,Yes,Card,Available,High,3.374511807,1.349799956,No,Ifeoma Okafor,Oturkpo,Oturkpo,,Female
U8203,41,Female,Kwara,Kwara,2023-05-30 6:48:46,Olu-8204,Photographer,47,On-Demand,Yes,Card,Available,Low,2.526812106,1.402525468,Yes,Oluwatobi Ajayi,Isin,Isin,,Male
U8204,65,Female,Delta,Delta,2023-05-30 7:14:58,Hau-8205,Gardener,70,On-Demand,Yes,Online Payment,Available,High,3.563332836,4.216862941,No,Hauwa Yusuf,Isoko North,Isoko North,,Female
U8205,28,Female,Taraba,Taraba,2023-05-30 7:41:11,Sad-8206,Event Planner,36,On-Demand,Yes,Card,Available,High,3.09074141,3.112417198,Yes,Sadiya Yusuf,Takum,Takum,,Male
U8206,36,Female,Bayelsa,Bayelsa,2023-05-30 8:07:24,Chi-8207,Tiler,20,Advance,Yes,Online Payment,Available,Low,1.073914753,2.075047368,No,Chizoba Nwankwo,Yenegoa,Yenegoa,,Female
U8207,61,Male,Ebonyi,Ebonyi,2023-05-30 8:33:36,Nne-8208,Furniture Maker,36,Advance,No,Cash,Available,High,3.702513774,3.099124562,No,Nneka Onyeka,Onicha,Onicha,,Female
U8208,21,Female,Delta,Delta,2023-05-30 8:59:49,Olu-8209,Plumber,60,Advance,Yes,Card,Available,Medium,4.105466228,1.599265198,No,Olumide Olawale,Udu,Udu,,Male
U8209,65,Male,Ondo,Ondo,2023-05-30 9:26:01,Chi-8210,Interior Decorator,69,On-Demand,Yes,Cash,Available,Medium,2.872334365,1.526646156,No,Chidinma Okafor,Ifedore,Ifedore,,Female
U8210,53,Female,Kwara,Kwara,2023-05-30 9:52:14,Chu-8211,Graphic Designer,25,On-Demand,Yes,Online Payment,Available,Low,3.287381725,2.135665821,Yes,Chukwudi Nwankwo,Pategi,Pategi,,Male
U8211,21,Female,Oyo,Oyo,2023-05-30 10:18:26,Olu-8212,Hairdresser,54,On-Demand,No,Online Payment,Available,High,1.434531747,3.502567301,No,Oluwakemi Ogunlana,Ori Ire,Ori Ire,,Female
U8212,44,Female,Abia,Abia,2023-05-30 10:44:39,Chi-8213,Event Planner,62,On-Demand,No,Cash,Available,Low,1.982154044,2.046764246,No,Chidinma Onyeka,Obi Nwa,Obi Nwa,,Female
U8213,56,Female,Zamfara,Zamfara,2023-05-30 11:10:51,Chi-8214,Event Planner,23,Advance,Yes,Cash,Available,High,1.307795862,4.183055874,Yes,Chidinma Okafor,Kaura,Kaura,,Female
U8214,44,Female,Imo,Imo,2023-05-30 11:37:04,Yus-8215,Furniture Maker,44,Advance,No,Card,Available,Low,2.376960142,2.58817454,Yes,Yusuf Sani,Oru East,Oru East,,Male
U8215,39,Female,Rivers,Rivers,2023-05-30 12:03:17,Olu-8216,Tiler,25,Advance,Yes,Cash,Available,Low,3.812414433,4.942286653,Yes,Oluwaseun Ajayi,Ikwerre,Ikwerre,,Male
U8216,35,Female,Kaduna,Kaduna,2023-05-30 12:29:29,Ais-8217,Welder,43,Advance,No,Card,Available,Medium,4.093279782,2.332846707,No,Aisha Ali,Kauru,Kauru,,Female
U8217,61,Female,Niger,Niger,2023-05-30 12:55:42,Olu-8218,Barber,48,Advance,No,Online Payment,Available,High,4.022710217,3.101824303,Yes,Olufemi Ogunleye,Bida,Bida,,Male
U8218,53,Male,Jigawa,Jigawa,2023-05-30 13:21:54,Olu-8219,Dressmaker,42,Advance,Yes,Card,Available,High,2.527663471,3.750039198,Yes,Oluwakemi Adegbola,Maigatari,Maigatari,,Female
U8219,55,Female,Lagos,Lagos,2023-05-30 13:48:07,Chi-8220,Shoe Cobbler,58,Advance,No,Online Payment,Available,Medium,2.64213282,2.232467542,No,Chinonso Onyeka,Lagos Mainland,Lagos Mainland,,Male
U8220,55,Female,Zamfara,Zamfara,2023-05-30 14:14:19,Bab-8221,Tiler,20,On-Demand,No,Cash,Available,High,3.270571445,3.541817376,Yes,Babatunde Ojo,Maradun,Maradun,,Male
U8221,38,Male,Kebbi,Kebbi,2023-05-30 14:40:32,Yus-8222,Event Planner,69,Advance,Yes,Online Payment,Available,Low,3.772325182,4.755506497,No,Yusuf Ibrahim,Argungu,Argungu,,Male
U8222,55,Male,Adamawa,Adamawa,2023-05-30 15:06:44,Uma-8223,Shoe Cobbler,53,Advance,No,Online Payment,Available,Medium,4.101206693,3.134370408,No,Umar Abubakar,Yola South,Yola South,,Male
U8223,21,Male,Borno,Borno,2023-05-30 15:32:57,Olu-8224,Welder,34,On-Demand,No,Cash,Available,Medium,3.60898813,2.731221806,Yes,Olumide Adebiyi,Marte,Marte,,Male
U8224,52,Female,Taraba,Taraba,2023-05-30 15:59:10,Olu-8225,Graphic Designer,39,On-Demand,No,Online Payment,Available,Low,4.643534913,2.424197376,Yes,Oluwatobi Ogunlana,Kurmi,Kurmi,,Male
U8225,58,Female,Imo,Imo,2023-05-30 16:25:22,Olu-8226,Electrician,64,Advance,No,Online Payment,Available,Medium,1.533074396,1.955526137,No,Oluwatobi Ogunleye,Nwangele,Nwangele,,Male
U8226,58,Male,Oyo,Oyo,2023-05-30 16:51:35,Fat-8227,Tiler,32,Advance,Yes,Cash,Available,Medium,4.570107228,1.926806754,Yes,Fatima Ibrahim,Iwajowa,Iwajowa,,Female
U8227,21,Female,Sokoto,Sokoto,2023-05-30 17:17:47,Ais-8228,Dressmaker,36,Advance,No,Online Payment,Available,High,1.656242334,2.589894162,No,Aisha Muhammad,Tureta,Tureta,,Female
U8228,59,Male,Benue,Benue,2023-05-30 17:44:00,Uch-8229,Welder,27,Advance,No,Online Payment,Available,Medium,3.521901843,4.874275347,No,Uchechi Okoye,Katsina-Ala,Katsina-Ala,,Female
U8229,23,Male,Rivers,Rivers,2023-05-30 18:10:12,Olu-8230,Hairdresser,60,On-Demand,Yes,Cash,Available,Medium,3.559982948,3.481390418,No,Oluwaseun Adegbola,Emohua,Emohua,,Male
U8230,55,Male,Akwa Ibom,Akwa Ibom,2023-05-30 18:36:25,Yus-8231,Tiler,28,On-Demand,No,Card,Available,High,1.788780708,2.387930349,Yes,Yusuf Muhammad,Ibiono Ibom,Ibiono Ibom,,Male
U8231,46,Male,Niger,Niger,2023-05-30 19:02:38,Olu-8232,Event Planner,66,Advance,Yes,Cash,Available,Medium,4.214138964,1.931412314,No,Oluwatoyin Adebiyi,Edati,Edati,,Female
U8232,47,Female,Edo,Edo,2023-05-30 19:28:50,Fat-8233,Welder,66,Advance,Yes,Online Payment,Available,Medium,2.486172465,1.957970885,No,Fatima Hassan,Esan South-East,Esan South-East,,Female
U8233,65,Female,Taraba,Taraba,2023-05-30 19:55:03,Ali-8234,Dressmaker,22,On-Demand,Yes,Online Payment,Available,High,3.441236442,2.961667925,No,Aliyu Umar,Cassol,Cassol,,Male
U8234,34,Female,Edo,Edo,2023-05-30 20:21:15,Chi-8235,Welder,19,Advance,Yes,Online Payment,Available,High,3.989341204,1.892671762,No,Chinonso Onyeka,Ovia South-East,Ovia South-East,,Male
U8235,41,Female,Kogi,Kogi,2023-05-30 20:47:28,Bab-8236,Painter,63,On-Demand,No,Online Payment,Available,Medium,1.091109853,1.0016615,Yes,Babatunde Ogunlana,Ogori/Mangongo,Ogori/Mangongo,,Male
U8236,27,Female,Katsina,Katsina,2023-05-30 21:13:40,Chu-8237,Painter,56,Advance,No,Cash,Available,Low,4.344153483,4.45670808,No,Chukwudi Okafor,Ingawa,Ingawa,,Male
U8237,45,Male,Borno,Borno,2023-05-30 21:39:53,Bab-8238,Plumber,28,Advance,Yes,Card,Available,High,4.170840589,4.504655471,No,Babatunde Ogunlana,Ngala,Ngala,,Male
U8238,41,Female,Edo,Edo,2023-05-30 22:06:05,Ife-8239,Makeup Artist,68,On-Demand,No,Online Payment,Available,Low,1.820561905,3.405793385,No,Ifeoma Okafor,Oredo,Oredo,,Female
U8239,32,Female,Lagos,Lagos,2023-05-30 22:32:18,Olu-8240,Caterer,42,On-Demand,No,Online Payment,Available,High,1.773507639,4.30863312,No,Olumide Ogunlana,Kosofe,Kosofe,,Male
U8240,58,Female,Kaduna,Kaduna,2023-05-30 22:58:31,Olu-8241,Dressmaker,36,On-Demand,No,Cash,Available,Medium,2.367715507,3.568778671,Yes,Oluwatoyin Ogunleye,Igabi,Igabi,,Female
U8241,57,Female,Kebbi,Kebbi,2023-05-30 23:24:43,Chi-8242,Painter,34,On-Demand,No,Card,Available,Low,3.546680431,4.682592572,No,Chinonso Ibe,Sakaba,Sakaba,,Male
U8242,22,Female,Nasarawa,Nasarawa,2023-05-30 23:50:56,Ali-8243,Mechanic,63,On-Demand,Yes,Card,Available,High,1.242002176,3.798029954,Yes,Aliyu Ibrahim,Keana,Keana,,Male
U8243,69,Female,Abia,Abia,2023-05-31 0:17:08,Hau-8244,Electrician,54,Advance,No,Card,Available,Low,2.262993085,1.270028273,No,Hauwa Muhammad,Aba South,Aba South,,Female
U8244,66,Female,Taraba,Taraba,2023-05-31 0:43:21,Ais-8245,Electrician,34,Advance,Yes,Card,Available,Medium,2.422227638,2.229478457,Yes,Aisha Ibrahim,Yorro,Yorro,,Female
U8245,58,Female,Lagos,Lagos,2023-05-31 1:09:33,Chi-8246,Furniture Maker,36,On-Demand,Yes,Card,Available,Medium,3.028756953,3.2772795,Yes,Chizoba Okoye,Kosofe,Kosofe,,Female
U8246,55,Female,Ogun,Ogun,2023-05-31 1:35:46,Nne-8247,Graphic Designer,53,Advance,No,Online Payment,Available,Medium,1.641738918,4.274359635,No,Nneka Okeke,Imeko-Afon,Imeko-Afon,,Female
U8247,28,Male,Osun,Osun,2023-05-31 2:01:58,Ade-8248,Makeup Artist,68,On-Demand,Yes,Online Payment,Available,Low,1.684985385,2.477864014,Yes,Adetokunbo Ogunleye,Iwo,Iwo,,Male
U8248,63,Male,Osun,Osun,2023-05-31 2:28:11,Olu-8249,Graphic Designer,66,Advance,No,Online Payment,Available,Medium,2.809094271,3.164308741,No,Olumide Ogunlana,Irepodun,Irepodun,,Male
U8249,64,Male,Edo,Edo,2023-05-31 2:54:24,Chi-8250,Shoe Cobbler,57,Advance,No,Cash,Available,Low,4.40264457,1.829235226,No,Chinonso Okeke,Ukpoba,Ukpoba,,Male
U8250,53,Male,Anambra,Anambra,2023-05-31 3:20:36,Ais-8251,Interior Decorator,67,On-Demand,No,Online Payment,Available,Medium,2.471674623,4.75920109,Yes,Aisha Muhammad,Orumba North,Orumba North,,Female
U8251,52,Female,Plateau,Plateau,2023-05-31 3:46:49,Chu-8252,Shoe Cobbler,47,Advance,Yes,Card,Available,Low,1.86337356,4.226252975,Yes,Chukwudi Eze,Jos North,Jos North,,Male
U8252,18,Male,Abia,Abia,2023-05-31 4:13:01,Chi-8253,Furniture Maker,29,Advance,Yes,Card,Available,Low,1.398932006,1.678707674,Yes,Chidinma Onyeka,Umuahia North,Umuahia North,,Female
U8253,28,Male,Delta,Delta,2023-05-31 4:39:14,Chi-8254,Interior Decorator,68,On-Demand,Yes,Online Payment,Available,Medium,2.699540019,1.282269534,Yes,Chizoba Onyeka,Isoko south,Isoko south,,Female
U8254,58,Female,Zamfara,Zamfara,2023-05-31 5:05:26,Olu-8255,Shoe Cobbler,18,Advance,No,Card,Available,High,3.632255019,4.398832495,No,Oluwatobi Ogunlana,Bakura,Bakura,,Male
U8255,22,Male,Jigawa,Jigawa,2023-05-31 5:31:39,Chu-8256,Carpenter,63,On-Demand,Yes,Online Payment,Available,High,1.582920348,4.067172156,Yes,Chukwudi Okafor,Auyo,Auyo,,Male
U8256,18,Female,Abia,Abia,2023-05-31 5:57:51,Ais-8257,Makeup Artist,19,On-Demand,Yes,Online Payment,Available,Medium,1.861665748,2.318501241,No,Aisha Abubakar,Obi Nwa,Obi Nwa,,Female
U8257,64,Female,Taraba,Taraba,2023-05-31 6:24:04,Ali-8258,Dressmaker,30,On-Demand,No,Cash,Available,Low,1.255961219,4.338438465,Yes,Aliyu Muhammad,Ardo-kola,Ardo-kola,,Male
U8258,67,Male,Akwa Ibom,Akwa Ibom,2023-05-31 6:50:17,Olu-8259,Dressmaker,53,On-Demand,Yes,Card,Available,High,1.440040975,3.786462275,No,Oluwatobi Ajayi,Essien Udim,Essien Udim,,Male
U8259,47,Female,Kano,Kano,2023-05-31 7:16:29,Olu-8260,Mechanic,20,Advance,No,Card,Available,Medium,1.742290374,3.701444644,Yes,Oluwaseun Ogunleye,Dawakin Kudu,Dawakin Kudu,,Male
U8260,30,Male,Niger,Niger,2023-05-31 7:42:42,Uch-8261,Makeup Artist,59,Advance,No,Cash,Available,Low,3.955959875,2.995189968,No,Uchechi Okeke,Bosso,Bosso,,Female
U8261,46,Male,Borno,Borno,2023-05-31 8:08:54,Obi-8262,Interior Decorator,26,Advance,No,Online Payment,Available,High,4.719958382,3.575309967,Yes,Obinna Okafor,Kwaya Kusar,Kwaya Kusar,,Male
U8262,37,Female,Adamawa,Adamawa,2023-05-31 8:35:07,Chi-8263,Welder,68,Advance,No,Cash,Available,Low,4.372872223,2.568828944,No,Chinonso Okoye,Yola South,Yola South,,Male
U8263,22,Female,Adamawa,Adamawa,2023-05-31 9:01:19,Ife-8264,Graphic Designer,67,On-Demand,Yes,Cash,Available,Medium,3.38933826,2.808972833,Yes,Ifeoma Ibe,Hong,Hong,,Female
U8264,40,Male,Abia,Abia,2023-05-31 9:27:32,Nne-8265,Welder,26,Advance,Yes,Online Payment,Available,Low,4.101414312,4.1172003,No,Nneka Nwankwo,Ukwa West,Ukwa West,,Female
U8265,28,Female,Delta,Delta,2023-05-31 9:53:45,Ife-8266,Photographer,54,On-Demand,No,Online Payment,Available,High,1.317591989,2.924831095,No,Ifeoma Okoye,Udu,Udu,,Female
U8266,43,Female,Borno,Borno,2023-05-31 10:19:57,Ais-8267,Dressmaker,51,On-Demand,Yes,Online Payment,Available,Medium,1.894848776,4.739074139,No,Aisha Hassan,Gubio,Gubio,,Female
U8267,42,Female,Kogi,Kogi,2023-05-31 10:46:10,Olu-8268,Gardener,68,On-Demand,No,Online Payment,Available,Medium,2.754912628,2.455358806,Yes,Olufemi Olawale,Yagba West,Yagba West,,Male
U8268,58,Male,Borno,Borno,2023-05-31 11:12:22,Olu-8269,Mechanic,60,On-Demand,No,Cash,Available,High,4.744809078,3.513943841,No,Oluwatoyin Ojo,Damboa,Damboa,,Female
U8269,31,Male,Edo,Edo,2023-05-31 11:38:35,Ais-8270,Makeup Artist,25,On-Demand,Yes,Card,Available,Medium,4.669877684,4.467832645,No,Aisha Yusuf,Orhionwon,Orhionwon,,Female
U8270,40,Female,Niger,Niger,2023-05-31 12:04:47,Ais-8271,Photographer,30,On-Demand,No,Cash,Available,High,2.642754214,3.843608444,Yes,Aisha Ali,Mariga,Mariga,,Female
